#           x                  Y_DM                       Y_eq_DM                  Y_Partner                       Y_eq_Partner
3.595502792398878000e+02   1.543500119705273402e-13   1.313632608723832561e-155   3.593104514647333940e-16   3.057997336112418688e-158
3.595902792398878205e+02   1.543502975718268519e-13   1.262334230178427019e-155   3.590237864563859541e-16   2.936230262825285476e-158
3.596302792398878410e+02   1.543505829461419249e-13   1.213039070990067795e-155   3.587373496254503425e-16   2.819311807627874670e-158
3.596702792398878614e+02   1.543508680941027392e-13   1.165668905630561808e-155   3.584511407921017220e-16   2.707048906472783701e-158
3.597102792398878819e+02   1.543511530148787061e-13   1.120148563236795279e-155   3.581651597733952123e-16   2.599256182724265727e-158
3.597502792398879023e+02   1.543514377098340124e-13   1.076405808329044039e-155   3.578794063915841319e-16   2.495755641063692733e-158
3.597902792398879228e+02   1.543517221777930660e-13   1.034371226187067162e-155   3.575938804631226855e-16   2.396376373585733896e-158
3.598302792398879433e+02   1.543520064190138812e-13   9.939781127021056960e-156   3.573085818080218052e-16   2.300954277593163724e-158
3.598702792398879637e+02   1.543522904331674589e-13   9.551623685300070713e-156   3.570235102450687026e-16   2.209331784631875139e-158
3.599102792398879842e+02   1.543525742234214352e-13   9.178623973775229959e-156   3.567386656013334809e-16   2.121357600311467578e-158
3.599502792398880047e+02   1.543528577869802386e-13   8.820190082603932351e-156   3.564540476898320945e-16   2.036886454488082454e-158
3.599902792398880251e+02   1.543531411246100613e-13   8.475753215781198802e-156   3.561696563326044752e-16   1.955778861393388729e-158
3.600302792398880456e+02   1.543534242371249573e-13   8.144766788563957956e-156   3.558854908536525896e-16   1.877900889314241539e-158
3.600702792398880661e+02   1.543537071232739067e-13   7.826705560139778728e-156   3.556015520664932893e-16   1.803123939442965561e-158
3.601102792398880865e+02   1.543539897867747038e-13   7.521064800163770300e-156   3.553178393016505472e-16   1.731324533534269462e-158
3.601502792398881070e+02   1.543542722241871576e-13   7.227359487841157582e-156   3.550343523717931698e-16   1.662384110015500845e-158
3.601902792398881274e+02   1.543545544354286965e-13   6.945123542284687156e-156   3.547510910973902693e-16   1.596188828216752570e-158
3.602302792398881479e+02   1.543548364197654654e-13   6.673909082925660954e-156   3.544680552975575193e-16   1.532629380394991520e-158
3.602702792398881684e+02   1.543551181843034222e-13   6.413285718804977251e-156   3.541852448096152351e-16   1.471600811243000548e-158
3.603102792398881888e+02   1.543553997216985623e-13   6.162839865616587412e-156   3.539026594375081117e-16   1.413002344585359865e-158
3.603502792398882093e+02   1.543556810321718171e-13   5.922174089419507773e-156   3.536202990032380183e-16   1.356737216974881390e-158
3.603902792398882298e+02   1.543559621190647511e-13   5.690906475977241630e-156   3.533381633358112184e-16   1.302712517914472840e-158
3.604302792398882502e+02   1.543562429859530876e-13   5.468670024723676052e-156   3.530562522648242902e-16   1.250839036440897860e-158
3.604702792398882707e+02   1.543565236280611006e-13   5.255112066393994090e-156   3.527745656008459445e-16   1.201031113817895296e-158
3.605102792398882912e+02   1.543568040433417907e-13   5.049893703396453525e-156   3.524931031611625357e-16   1.153206502093660436e-158
3.605502792398883116e+02   1.543570842336421022e-13   4.852689272037031432e-156   3.522118647719457037e-16   1.107286228290923342e-158
3.605902792398883321e+02   1.543573642115728791e-13   4.663185825743629901e-156   3.519308502842319841e-16   1.063194464004527606e-158
3.606302792398883525e+02   1.543576439627929836e-13   4.481082638469849819e-156   3.516500594865292474e-16   1.020858400191047126e-158
3.606702792398883730e+02   1.543579234812907149e-13   4.306090727490330025e-156   3.513694921883811782e-16   9.802081269439828823e-159
3.607102792398883935e+02   1.543582027935373673e-13   4.137932394830439362e-156   3.510891482732813532e-16   9.411765180561944828e-159
3.607502792398884139e+02   1.543584818797766073e-13   3.976340786602712704e-156   3.508090275165373867e-16   9.036991201791148748e-159
3.607902792398884344e+02   1.543587607305561141e-13   3.821059469550746251e-156   3.505291297210652005e-16   8.677140463940034423e-159
3.608302792398884549e+02   1.543590393778381841e-13   3.671842024128660035e-156   3.502494542939333217e-16   8.331618740230063339e-159
3.608702792398884753e+02   1.543593177931108850e-13   3.528451653470435915e-156   3.499700019706670796e-16   7.999855465070957281e-159
3.609102792398884958e+02   1.543595959928609806e-13   3.390660807628636604e-156   3.496907721227297150e-16   7.681302791922974409e-159
3.609502792398885163e+02   1.543598739521050314e-13   3.258250822486255358e-156   3.494117645168259196e-16   7.375434688669582144e-159
3.609902792398885367e+02   1.543601517111758421e-13   3.131011572768775500e-156   3.491329790681900254e-16   7.081746069006444443e-159
3.610302792398885572e+02   1.543604292418983556e-13   3.008741138605763282e-156   3.488544155357849419e-16   6.799751958422427286e-159
3.610702792398885776e+02   1.543607065503884022e-13   2.891245485112991589e-156   3.485760737579565527e-16   6.528986693384997757e-159
3.611102792398885981e+02   1.543609836284993082e-13   2.778338154486594302e-156   3.482979535397271863e-16   6.269003152412425978e-159
3.611502792398886186e+02   1.543612604985556098e-13   2.669839970120695599e-156   3.480200547561003037e-16   6.019372017766566659e-159
3.611902792398886390e+02   1.543615371162797689e-13   2.565578752279026677e-156   3.477423771299493156e-16   5.779681066537860350e-159
3.612302792398886595e+02   1.543618135613430512e-13   2.465389044869335964e-156   3.474649206681971666e-16   5.549534489963369165e-159
3.612702792398886800e+02   1.543620897651168805e-13   2.369111852887052185e-156   3.471876850358595953e-16   5.328552239842599355e-159
3.613102792398887004e+02   1.543623657767926538e-13   2.276594390111584576e-156   3.469106701731684566e-16   5.116369400982490577e-159
3.613502792398887209e+02   1.543626415590610368e-13   2.187689836654906791e-156   3.466338758167293065e-16   4.912635588626970199e-159
3.613902792398887414e+02   1.543629171174697285e-13   2.102257105977685321e-156   3.463573018066612403e-16   4.717014369879788309e-159
3.614302792398887618e+02   1.543631924585195487e-13   2.020160621003277388e-156   3.460809479816587689e-16   4.529182708167683964e-159
3.614702792398887823e+02   1.543634675585225063e-13   1.941270098974332534e-156   3.458048141128506639e-16   4.348830429820030922e-159
3.615102792398888027e+02   1.543637424549237964e-13   1.865460344710604908e-156   3.455289001120408955e-16   4.175659711890866411e-159
3.615502792398888232e+02   1.543640171576386559e-13   1.792611051939906213e-156   3.452532058241902421e-16   4.009384590374572358e-159
3.615902792398888437e+02   1.543642915590627213e-13   1.722606612386885514e-156   3.449777308309583208e-16   3.849730488000848514e-159
3.616302792398888641e+02   1.543645657819292442e-13   1.655335932317345141e-156   3.447024747626384672e-16   3.696433760836432934e-159
3.616702792398888846e+02   1.543648398394546865e-13   1.590692256244961885e-156   3.444274384263131886e-16   3.549241262934656347e-159
3.617102792398889051e+02   1.543651135972600135e-13   1.528572997524070970e-156   3.441526208693078091e-16   3.407909928324156909e-159
3.617502792398889255e+02   1.543653872123855202e-13   1.468879575556289810e-156   3.438780222697088613e-16   3.272206369640546453e-159
3.617902792398889460e+02   1.543656605867770075e-13   1.411517259354696282e-156   3.436036422327084225e-16   3.141906492739355130e-159
3.618302792398889665e+02   1.543659337875621968e-13   1.356395017216671198e-156   3.433294807363653128e-16   3.016795126653161805e-159
3.618702792398889869e+02   1.543662067600033298e-13   1.303425372266923396e-156   3.430555374831881533e-16   2.896665668287466565e-159
3.619102792398890074e+02   1.543664794342496890e-13   1.252524263641505986e-156   3.427818121453942432e-16   2.781319741258148123e-159
3.619502792398890278e+02   1.543667519660582881e-13   1.203610913092532979e-156   3.425083048990916520e-16   2.670566868317670767e-159
3.619902792398890483e+02   1.543670242874512791e-13   1.156607696801919464e-156   3.422350154141028942e-16   2.564224156823532482e-159
3.620302792398890688e+02   1.543672963113918333e-13   1.111440022200748569e-156   3.419619433270423986e-16   2.462115996729425040e-159
3.620702792398890892e+02   1.543675682373146909e-13   1.068036209598790836e-156   3.416890889128547655e-16   2.364073770604042547e-159
3.621102792398891097e+02   1.543678398694042036e-13   1.026327378436348097e-156   3.414164515520491038e-16   2.269935575194087745e-159
3.621502792398891302e+02   1.543681113221485497e-13   9.862473379779194095e-157   3.411440313397523749e-16   2.179545954076204989e-159
3.621902792398891506e+02   1.543683824781846389e-13   9.477324822742474653e-157   3.408718278323072337e-16   2.092755640952845825e-159
3.622302792398891711e+02   1.543686536139644209e-13   9.107216892260585126e-157   3.405998414832904091e-16   2.009421313169810667e-159
3.622702792398891916e+02   1.543689244630340575e-13   8.751562235893351041e-157   3.403280715074656143e-16   1.929405355048755525e-159
3.623102792398892120e+02   1.543691950197399023e-13   8.409796437682050638e-157   3.400565177422610414e-16   1.852575630643439156e-159
3.623502792398892325e+02   1.543694652779767022e-13   8.081377122475450165e-157   3.397851799956367368e-16   1.778805265543330746e-159
3.623902792398892529e+02   1.543697352311118156e-13   7.765783095231649130e-157   3.395140580817755281e-16   1.707972437366921923e-159
3.624302792398892734e+02   1.543700050828644187e-13   7.462513513930436320e-157   3.392431518088105181e-16   1.639960174596154248e-159
3.624702792398892939e+02   1.543702750871387214e-13   7.171087094780730094e-157   3.389724625005861377e-16   1.574656163420885801e-159
3.625102792398893143e+02   1.543705448193759692e-13   6.891041348470742235e-157   3.387019885807841079e-16   1.511952562275836847e-159
3.625502792398893348e+02   1.543708142750698603e-13   6.621931846234207574e-157   3.384317298709721286e-16   1.451745823760191407e-159
3.625902792398893553e+02   1.543710834493311485e-13   6.363331514582684111e-157   3.381616861888801404e-16   1.393936523649865875e-159
3.626302792398893757e+02   1.543713523368502824e-13   6.114829957576128872e-157   3.378918573523374806e-16   1.338429196717731147e-159
3.626702792398893962e+02   1.543716209318649424e-13   5.876032805559032581e-157   3.376222431782971112e-16   1.285132179090590553e-159
3.627102792398894167e+02   1.543718892281216450e-13   5.646561089328394963e-157   3.373528434827940068e-16   1.233957456883897210e-159
3.627502792398894371e+02   1.543721572188358834e-13   5.426050638740348789e-157   3.370836580809967754e-16   1.184820520863899641e-159
3.627902792398894576e+02   1.543724248966478002e-13   5.214151504801193614e-157   3.368146867868660324e-16   1.137640226895529441e-159
3.628302792398894780e+02   1.543726922535746276e-13   5.010527404325713308e-157   3.365459294132857954e-16   1.092338661948753679e-159
3.628702792398894985e+02   1.543729592809592674e-13   4.814855186281580729e-157   3.362773857718025681e-16   1.048841015439000249e-159
3.629102792398895190e+02   1.543732259694144515e-13   4.626824318973001125e-157   3.360090556725679019e-16   1.007075455691345029e-159
3.629502792398895394e+02   1.543734923087626624e-13   4.446136397249846821e-157   3.357409389242514727e-16   9.669730113236118728e-160
3.629902792398895599e+02   1.543737589280250263e-13   4.272504668960268533e-157   3.354730367404483851e-16   9.284674573523866156e-160
3.630302792398895804e+02   1.543740266141172562e-13   4.105653579895361574e-157   3.352053506483091405e-16   8.914952058341022331e-160
3.630702792398896008e+02   1.543742940871320467e-13   3.945318336503758495e-157   3.349378776334823284e-16   8.559952008611376765e-160
3.631102792398896213e+02   1.543745613471500004e-13   3.791244485682276657e-157   3.346706176155960879e-16   8.219088177382666324e-160
3.631502792398896418e+02   1.543748283943735958e-13   3.643187510975733671e-157   3.344035703919448196e-16   7.891797661745399151e-160
3.631902792398896622e+02   1.543750952289713336e-13   3.500912444545249935e-157   3.341367357941029731e-16   7.577539973292177977e-160
3.632302792398896827e+02   1.543753618515745550e-13   3.364193494289207757e-157   3.338701131909713717e-16   7.275796145594336398e-160
3.632702792398897031e+02   1.543756282614260039e-13   3.232813685525206372e-157   3.336037033395469059e-16   6.986067877219482461e-160
3.633102792398897236e+02   1.543758944591571731e-13   3.106564516664389841e-157   3.333375056084715048e-16   6.707876708864721669e-160
3.633502792398897441e+02   1.543761604449359069e-13   2.985245628331755132e-157   3.330715198297732623e-16   6.440763233265508570e-160
3.633902792398897645e+02   1.543764262189303777e-13   2.868664485407390518e-157   3.328057458353532660e-16   6.184286336556951279e-160
3.634302792398897850e+02   1.543766917813084805e-13   2.756636071484040879e-157   3.325401834573152416e-16   5.938022469847755983e-160
3.634702792398898055e+02   1.543769571322380595e-13   2.648982595256214555e-157   3.322748325278754267e-16   5.701564949796944477e-160
